	word	surprisal	item	sent_id	sent_pos	zone	length	freq
216	a	12.294350000000001	7	11	19	217	1	1684274
217	couple	19.97295	7	11	20	218	6	6027
218	of	12.31445	7	11	21	219	2	2750306
219	months	19.9068	7	11	22	220	6	20661
220	ago.	38.3383	7	11	23	221	4	0
221	She	10.225100000000001	7	12	1	222	3	45956
222	then	16.1507	7	12	2	223	4	67603
223	admitted	21.087899999999998	7	12	3	224	8	3929
224	her	14.05425	7	12	4	225	3	177178
225	regret	23.614	7	12	5	226	6	660
226	about	15.56315	7	12	6	227	5	90601
227	the	8.94765	7	12	7	228	3	5611464
228	phone	21.87035	7	12	8	229	5	2323
229	was	14.54325	7	12	9	230	3	1080224
230	still	18.1533	7	12	10	231	5	30479
231	bugging	41.247749999999996	7	12	11	232	7	13
232	her	13.975000000000001	7	12	12	233	3	177178
233	out	17.55605	7	12	13	234	3	91010
234	loud	19.099400000000003	7	12	14	235	4	1119
235	as	13.0358	7	12	15	236	2	677897
236	she	17.750999999999998	7	12	16	237	3	100949
237	sighed,	57.5356	7	12	17	238	7	0
238	'I	28.2038	7	12	18	239	2	11
239	never	18.88765	7	12	19	240	5	22145
240	should	18.93175	7	12	20	241	6	19040
241	have	17.45445	7	12	21	242	4	164164
242	given	17.924599999999998	7	12	22	243	5	23983
243	you	18.3216	7	12	23	244	3	27690
244	that	16.2553	7	12	24	245	4	682579
245	phone	22.168599999999998	7	12	25	246	5	2323
246	Lucy.'	51.23865	7	12	26	247	6	0
247	'No,	64.23005	7	12	27	248	4	0
248	it's	50.7174	7	12	28	249	4	0
249	fine.	37.5483	7	12	29	250	5	0
250	I	8.95975	7	13	1	251	1	109857
251	love	19.393349999999998	7	13	2	252	4	12797
252	it,'	53.49465	7	13	3	253	4	0
253	said	19.1206	7	13	4	254	4	56426
254	Lucy	15.2765	7	13	5	255	4	1123
255	knowing	21.944499999999998	7	13	6	256	7	1260
256	that	16.15325	7	13	7	257	4	682579
257	affording	41.6241	7	13	8	258	9	53
258	the	9.0881	7	13	9	259	3	5611464
259	phone	21.87035	7	13	10	260	5	2323
260	had	16.394000000000002	7	13	11	261	3	293952
261	been	17.847450000000002	7	13	12	262	4	152863
262	no	16.3776	7	13	13	263	2	58610
263	small	17.139650000000003	7	13	14	264	5	29687
264	thing	24.513199999999998	7	13	15	265	5	4991
265	for	14.0994	7	13	16	266	3	677963
266	her	13.87515	7	13	17	267	3	177178
267	mother.	34.99495	7	13	18	268	7	0
268	It	6.88535	7	14	1	269	2	119805
269	had	16.251150000000003	7	14	2	270	3	293952
270	been	17.847450000000002	7	14	3	271	4	152863
271	nothing	20.1877	7	14	4	272	7	5719
272	but	17.1903	7	14	5	273	3	204206
273	trouble	23.89025	7	14	6	274	7	2134
274	though.	35.7304	7	14	7	275	7	0
275	Lucy	15.2376	7	15	1	276	4	1123
276	did	17.88695	7	15	2	277	3	53815
277	not	14.84465	7	15	3	278	3	195742
278	know	21.0354	7	15	4	279	4	8560
279	who	16.95615	7	15	5	280	3	155994
280	it	15.52105	7	15	6	281	2	327760
281	was	14.45205	7	15	7	282	3	1080224
282	that	16.2569	7	15	8	283	4	682579
283	was	14.50295	7	15	9	284	3	1080224
284	sending	19.898	7	15	10	285	7	2066
285	her	14.03905	7	15	11	286	3	177178
286	the	9.030000000000001	7	15	12	287	3	5611464
287	messages,	41.3344	7	15	13	288	9	0
288	and	13.20655	7	15	14	289	3	2510744
289	she	17.4676	7	15	15	290	3	100949
290	did	17.8341	7	15	16	291	3	53815
291	not	14.84465	7	15	17	292	3	195742
292	know	21.0354	7	15	18	293	4	8560
293	how	16.48265	7	15	19	294	3	20562
294	they	18.92215	7	15	20	295	4	136170
295	had	16.1654	7	15	21	296	3	293952
296	got	21.05455	7	15	22	297	3	8715
297	her	13.9338	7	15	23	298	3	177178
298	number,	33.4871	7	15	24	299	7	0
299	but	17.318399999999997	7	15	25	300	3	204206
300	whoever	20.730150000000002	7	15	26	301	7	261
301	it	15.6274	7	15	27	302	2	327760
302	was,	33.18785	7	15	28	303	4	0
303	he	17.7221	7	15	29	304	2	319750
304	or	13.782	7	15	30	305	2	167053
305	she	17.602649999999997	7	15	31	306	3	100949
306	had	16.074350000000003	7	15	32	307	3	293952
307	slowly	17.978749999999998	7	15	33	308	6	3840
308	taken	18.9745	7	15	34	309	5	18413
309	over	15.848949999999999	7	15	35	310	4	100249
310	Lucy's	50.11315	7	15	36	311	6	0
311	life.	35.46515	7	15	37	312	5	0
312	She	10.225100000000001	7	16	1	313	3	45956
313	was	14.34995	7	16	2	314	3	1080224
314	getting	20.41455	7	16	3	315	7	4510
315	several	15.441749999999999	7	16	4	316	7	55447
316	texts	20.798000000000002	7	16	5	317	5	1976
317	a	12.542950000000001	7	16	6	318	1	1684274
318	day	18.13395	7	16	7	319	3	49229
319	now,	37.5256	7	16	8	320	4	0
320	all	16.0639	7	16	9	321	3	98292
321	of	12.4961	7	16	10	322	2	2750306
322	which	15.999600000000001	7	16	11	323	5	276783
323	were	18.34535	7	16	12	324	4	356521
324	abusive	20.89725	7	16	13	325	7	391
325	and	12.9159	7	16	14	326	3	2510744
326	hurtful.	58.72615	7	16	15	327	8	0
327	Lucy	15.2376	7	17	1	328	4	1123
328	wondered	22.32415	7	17	2	329	8	355
329	what	17.3821	7	17	3	330	4	34619
330	the	9.116	7	17	4	331	3	5611464
331	person	19.08305	7	17	5	332	6	11450
332	who	17.03	7	17	6	333	3	155994
333	was	14.408249999999999	7	17	7	334	3	1080224
334	messaging	40.63845	7	17	8	335	9	91
335	her	13.92615	7	17	9	336	3	177178
336	might	19.4572	7	17	10	337	5	10909
337	be	18.0123	7	17	11	338	2	235932
338	thinking	19.9152	7	17	12	339	8	2506
339	or	13.90865	7	17	13	340	2	167053
340	trying	19.9424	7	17	14	341	6	6005
341	to	12.86345	7	17	15	342	2	1988038
342	achieve	20.9562	7	17	16	343	7	3166
343	with	14.2777	7	17	17	344	4	634654
344	all	15.7874	7	17	18	345	3	98292
345	of	12.4961	7	17	19	346	2	2750306
346	their	15.855350000000001	7	17	20	347	5	187293
347	hateful	42.16015	7	17	21	348	7	66
348	messages.	39.4503	7	17	22	349	9	0
349	As	7.1633	7	18	1	350	2	50208
350	the	8.9682	7	18	2	351	3	5611464
351	car	20.3734	7	18	3	352	3	10391
352	pulled	22.3206	7	18	4	353	6	2493
353	up	16.8502	7	18	5	354	2	92163
354	outside	17.72705	7	18	6	355	7	12548
355	the	9.02935	7	18	7	356	3	5611464
356	school,	38.46145	7	18	8	357	7	0
357	which	16.670650000000002	7	18	9	358	5	276783
358	looked	21.31675	7	18	10	359	6	3222
359	like	16.80815	7	18	11	360	4	43911
360	a	12.1999	7	18	12	361	1	1684274
361	large	16.692999999999998	7	18	13	362	5	36270
362	shadow	21.32985	7	18	14	363	6	889
363	in	12.114650000000001	7	18	15	364	2	1903316
364	the	8.73215	7	18	16	365	3	5611464
365	darkness	19.53135	7	18	17	366	8	1159
366	of	12.50545	7	18	18	367	2	2750306
367	a	11.9937	7	18	19	368	1	1684274
368	November	12.85835	7	18	20	369	8	38424
369	evening,	38.409099999999995	7	18	21	370	8	0
370	Lucy	15.35605	7	18	22	371	4	1123
371	felt	20.06185	7	18	23	372	4	19834
372	a	12.30705	7	18	24	373	1	1684274
373	shiver	39.67655	7	18	25	374	6	19
374	run	19.2635	7	18	26	375	3	20588
375	down	17.9133	7	18	27	376	4	35000
376	her	14.031500000000001	7	18	28	377	3	177178
377	spine.	38.1306	7	18	29	378	6	0
378	Hastened	39.3262	7	19	1	379	8	0
379	by	12.5524	7	19	2	380	2	603586
380	Jill,	34.7615	7	19	3	381	5	0
381	who	17.18535	7	19	4	382	3	155994
382	did	17.8996	7	19	5	383	3	53815
383	not	14.84465	7	19	6	384	3	195742
384	want	22.43895	7	19	7	385	4	7416
385	to	12.82385	7	19	8	386	2	1988038
386	be	17.8615	7	19	9	387	2	235932
387	late	16.522750000000002	7	19	10	388	4	29174
388	to	13.12985	7	19	11	389	2	1988038
389	her	13.99895	7	19	12	390	3	177178
390	own	21.8675	7	19	13	391	3	32850
391	concert,	39.1602	7	19	14	392	8	0
392	Lucy	15.35605	7	19	15	393	4	1123
393	hesitantly	43.572	7	19	16	394	10	28
394	stepped	21.54325	7	19	17	395	7	1150
395	out	17.498350000000002	7	19	18	396	3	91010
396	of	12.2912	7	19	19	397	2	2750306
397	the	8.523950000000001	7	19	20	398	3	5611464
398	car	20.3734	7	19	21	399	3	10391
399	and	13.06555	7	19	22	400	3	2510744
400	walked	21.80955	7	19	23	401	6	1460
401	toward	18.36985	7	19	24	402	6	6064
402	the	8.90435	7	19	25	403	3	5611464
403	school.	36.34995	7	19	26	404	7	0
404	It	6.88535	7	20	1	405	2	119805
405	was	14.3941	7	20	2	406	3	1080224
406	Jill	16.022	7	20	3	407	4	636
407	who	16.945149999999998	7	20	4	408	3	155994
408	in	11.988199999999999	7	20	5	409	2	1903316
409	her	13.96085	7	20	6	410	3	177178
410	final	17.9782	7	20	7	411	5	34141
411	year	17.837449999999997	7	20	8	412	4	71875
412	of	12.524999999999999	7	20	9	413	2	2750306
413	high	14.9281	7	20	10	414	4	39012
414	school	19.8246	7	20	11	415	6	26157
415	had	16.33585	7	20	12	416	3	293952
416	become	19.08915	7	20	13	417	6	25280
417	involved	18.33485	7	20	14	418	8	14246
418	in	11.90555	7	20	15	419	2	1903316
419	helping	19.9448	7	20	16	420	7	2724
420	organize	19.533	7	20	17	421	8	1015
421	this	16.14825	7	20	18	422	4	146224
422	year's	52.717349999999996	7	20	19	423	6	0
423	school	20.045949999999998	7	20	20	424	6	26157
424	talent	22.855150000000002	7	20	21	425	6	2139
425	show,	37.38715	7	20	22	426	5	0
426	and	13.20655	7	20	23	427	3	2510744
427	she	17.4676	7	20	24	428	3	100949
428	took	18.04195	7	20	25	429	4	43233
429	her	14.095400000000001	7	20	26	430	3	177178
430	position	17.726149999999997	7	20	27	431	8	23307
431	very	16.89725	7	20	28	432	4	31118
432	seriously.	37.39935	7	20	29	433	10	0
433	Lucy	15.2376	7	21	1	434	4	1123
434	hurried	21.75375	7	21	2	435	7	202
435	behind	17.756	7	21	3	436	6	16452
436	Jill,	34.928	7	21	4	437	5	0
437	pulling	19.92855	7	21	5	438	7	877
438	on	13.58465	7	21	6	439	2	691658
439	the	8.752749999999999	7	21	7	440	3	5611464
440	worn,	40.251599999999996	7	21	8	441	5	0
441	oversized	22.4122	7	21	9	442	9	174
442	coat	22.0689	7	21	10	443	4	1975
443	that	16.38245	7	21	11	444	4	682579
444	had	16.2777	7	21	12	445	3	293952
445	originally	15.4544	7	21	13	446	10	15893
446	belonged	21.6173	7	21	14	447	8	1390
447	to	12.7314	7	21	15	448	2	1988038
448	Jill,	34.7825	7	21	16	449	5	0
449	in	12.18115	7	21	17	450	2	1903316
450	order	19.1743	7	21	18	451	5	23031
451	to	13.01725	7	21	19	452	2	1988038
452	keep	19.74375	7	21	20	453	4	8902
453	her	14.06185	7	21	21	454	3	177178
454	dry	18.9053	7	21	22	455	3	3990
455	as	12.96815	7	21	23	456	2	677897
456	the	8.92125	7	21	24	457	3	5611464
457	raindrops	58.568200000000004	7	21	25	458	9	22
458	fell	21.3532	7	21	26	459	4	9214
459	all	15.97325	7	21	27	460	3	98292
460	around	16.06665	7	21	28	461	6	43700
461	them.	35.4583	7	21	29	462	5	0
462	As	7.1633	7	22	1	463	2	50208
463	the	8.9682	7	22	2	464	3	5611464
464	sisters	22.41445	7	22	3	465	7	2411
465	entered	17.605800000000002	7	22	4	466	7	10960
466	the	8.89385	7	22	5	467	3	5611464
467	hall	21.4876	7	22	6	468	4	4030
468	where	16.88695	7	22	7	469	5	74655
469	the	9.06165	7	22	8	470	3	5611464
470	show	18.2245	7	22	9	471	4	38203
471	was	14.573	7	22	10	472	3	1080224
472	to	12.99665	7	22	11	473	2	1988038
473	take	17.52915	7	22	12	474	4	25227
474	place,	38.34335	7	22	13	475	6	0
475	Jill	16.222	7	22	14	476	4	636
476	filled	20.53915	7	22	15	477	6	4202
477	with	14.056000000000001	7	22	16	478	4	634654
478	excitement	23.774050000000003	7	22	17	479	10	661
479	while	16.7121	7	22	18	480	5	83980
480	Lucy	15.29865	7	22	19	481	4	1123
481	regretted	22.58735	7	22	20	482	9	369
482	that	16.2521	7	22	21	483	4	682579
483	she	17.7013	7	22	22	484	3	100949
484	had	16.074350000000003	7	22	23	485	3	293952
485	promised	21.47005	7	22	24	486	8	2294
486	her	14.14085	7	22	25	487	3	177178
487	mother	18.3309	7	22	26	488	6	14249
488	she	17.80315	7	22	27	489	3	100949
489	would	18.223300000000002	7	22	28	490	5	126894
490	participate	22.99455	7	22	29	491	11	3001
491	in	11.894300000000001	7	22	30	492	2	1903316
492	the	8.73215	7	22	31	493	3	5611464
493	show.	34.972300000000004	7	22	32	494	5	0
494	'To	44.2478	7	23	1	495	3	0
495	waste	21.43805	7	23	2	496	5	1889
496	your	18.278399999999998	7	23	3	497	4	6541
497	talent	22.5967	7	23	4	498	6	2139
498	would	18.512	7	23	5	499	5	126894
499	be	18.018250000000002	7	23	6	500	2	235932
500	a	12.2984	7	23	7	501	1	1684274
501	real	18.150199999999998	7	23	8	502	4	11499
502	shame,	42.3908	7	23	9	503	6	0
503	for	14.19035	7	23	10	504	3	677963
504	you	18.211799999999997	7	23	11	505	3	27690
505	have	17.4198	7	23	12	506	4	164164
506	such	16.03895	7	23	13	507	4	75460
507	a	12.1378	7	23	14	508	1	1684274
508	beautiful	20.9941	7	23	15	509	9	2661
509	voice,'	58.5371	7	23	16	510	7	0
510	her	14.1594	7	23	17	511	3	177178
511	mother	18.3309	7	23	18	512	6	14249
512	had	16.179199999999998	7	23	19	513	3	293952
513	argued	19.77505	7	23	20	514	6	6197
514	two	15.28135	7	23	21	515	3	157456
515	months	19.96315	7	23	22	516	6	20661
516	back,	36.4065	7	23	23	517	5	0
517	when	15.390699999999999	7	23	24	518	4	102472
518	the	8.911	7	23	25	519	3	5611464
519	concert	20.00305	7	23	26	520	7	7236
520	was	14.460650000000001	7	23	27	521	3	1080224
521	first	13.732199999999999	7	23	28	522	5	190463
522	announced.	33.83225	7	23	29	523	10	0
523	Lucy	15.2376	7	24	1	524	4	1123
524	had	16.163800000000002	7	24	2	525	3	293952
525	been	17.847450000000002	7	24	3	526	4	152863
526	considering	20.34155	7	24	4	527	11	2171
527	it,	34.003699999999995	7	24	5	528	3	0
528	for	14.19035	7	24	6	529	3	677963
529	she	17.77515	7	24	7	530	3	100949
530	did	17.8341	7	24	8	531	3	53815
531	love	19.42525	7	24	9	532	4	12797
532	to	12.97125	7	24	10	533	2	1988038
533	sing.	39.0416	7	24	11	534	5	15
534	That	10.8775	7	25	1	535	4	11528
535	very	16.7368	7	25	2	536	4	31118
536	night,	37.33495	7	25	3	537	6	0
537	the	9.2863	7	25	4	538	3	5611464
538	first	13.215150000000001	7	25	5	539	5	190463
539	text	19.9727	7	25	6	540	4	5050
540	message	21.82555	7	25	7	541	7	4091
541	had	16.40815	7	25	8	542	3	293952
542	come	20.1312	7	25	9	543	4	12335
543	through.	32.85615	7	25	10	544	8	0
544	'How	50.6843	7	26	1	545	4	0
545	does	17.7825	7	26	2	546	4	15105
546	it	15.6241	7	26	3	547	2	327760
547	feel	21.25005	7	26	4	548	4	6233
548	to	13.1202	7	26	5	549	2	1988038
549	be	17.8615	7	26	6	550	2	235932
550	tall	19.9009	7	26	7	551	4	2909
551	and	13.04825	7	26	8	552	3	2510744
552	lanky	54.02345	7	26	9	553	5	14
553	like	16.8613	7	26	10	554	4	43911
554	a	12.1999	7	26	11	555	1	1684274
555	giraffe?'	69.6658	7	26	12	556	9	0
556	it	15.56565	7	26	13	557	2	327760
557	had	16.22745	7	26	14	558	3	293952
558	asked,	37.5586	7	26	15	559	6	0
559	taking	19.0273	7	26	16	560	6	12900
560	Lucy	15.4046	7	26	17	561	4	1123
561	by	12.75455	7	26	18	562	2	603586
562	surprise.	39.4924	7	26	19	563	9	0
563	One	8.532150000000001	7	27	1	564	3	25824
564	of	12.2951	7	27	2	565	2	2750306
565	the	8.523950000000001	7	27	3	566	3	5611464
566	popular	16.622	7	27	4	567	7	15971
567	girls,	39.52045	7	27	5	568	6	0
568	Lucy	15.35605	7	27	6	569	4	1123
569	had	16.163800000000002	7	27	7	570	3	293952
570	always	18.40245	7	27	8	571	6	9429
571	known	16.72965	7	27	9	572	5	54387
572	she	17.8408	7	27	10	573	3	100949
573	wasn't,	75.3078	7	27	11	574	7	0
574	but	17.318399999999997	7	27	12	575	3	204206
575	before	16.81915	7	27	13	576	6	74116
576	the	8.937899999999999	7	27	14	577	3	5611464
577	messages	22.5826	7	27	15	578	8	1463
578	began,	34.8678	7	27	16	579	6	0
579	Lucy	15.35605	7	27	17	580	4	1123
580	had	16.163800000000002	7	27	18	581	3	293952
581	always	18.40245	7	27	19	582	6	9429
582	been	17.9861	7	27	20	583	4	152863
583	quite	19.6722	7	27	21	584	5	4987
584	proud	21.2652	7	27	22	585	5	1061
585	of	12.44115	7	27	23	586	2	2750306
586	being	17.951349999999998	7	27	24	587	5	68511
587	a	12.1948	7	27	25	588	1	1684274
588	little	20.09695	7	27	26	589	6	18277
589	different.	34.4571	7	27	27	590	10	0
590	But	12.8812	7	28	1	591	3	8423
591	text	20.09365	7	28	2	592	4	5050
592	by	12.8782	7	28	3	593	2	603586
593	text,	38.7299	7	28	4	594	5	0
594	Lucy's	50.2007	7	28	5	595	6	0
595	self-confidence	94.90565000000001	7	28	6	596	15	0
596	had	16.25775	7	28	7	597	3	293952
597	deflated	42.83410000000001	7	28	8	598	8	37
598	and,	31.5133	7	28	9	599	4	0
599	in	12.18115	7	28	10	600	2	1903316
600	the	8.73215	7	28	11	601	3	5611464
601	end,	37.376000000000005	7	28	12	602	4	0
602	it	15.6994	7	28	13	603	2	327760
603	had	16.22745	7	28	14	604	3	293952
604	taken	18.8041	7	28	15	605	5	18413
605	some	16.24295	7	28	16	606	4	70489
606	doing	21.42135	7	28	17	607	5	6185
607	to	13.07825	7	28	18	608	2	1988038
608	get	20.0058	7	28	19	609	3	16025
609	her	13.9988	7	28	20	610	3	177178
610	to	12.91135	7	28	21	611	2	1988038
611	agree	23.4334	7	28	22	612	5	2107
612	to	12.9243	7	28	23	613	2	1988038
613	perform	19.4984	7	28	24	614	7	5565
614	in	11.9373	7	28	25	615	2	1903316
615	the	8.73215	7	28	26	616	3	5611464
616	show.	34.972300000000004	7	28	27	617	5	0
617	Now,	30.47155	7	29	1	618	4	0
618	however,	36.59145	7	29	2	619	8	0
619	Lucy	15.35605	7	29	3	620	4	1123
620	had	16.163800000000002	7	29	4	621	3	293952
621	no	16.6266	7	29	5	622	2	58610
622	choice	20.791400000000003	7	29	6	623	6	5313
623	but	17.1905	7	29	7	624	3	204206
624	to	13.149750000000001	7	29	8	625	2	1988038
625	make	18.7226	7	29	9	626	4	31013
626	her	14.035699999999999	7	29	10	627	3	177178
627	way	21.99995	7	29	11	628	3	28038
628	towards	17.32385	7	29	12	629	7	15305
629	the	8.878449999999999	7	29	13	630	3	5611464
630	stage	17.707500000000003	7	29	14	631	5	16436
631	where	16.806350000000002	7	29	15	632	5	74655
632	Jill	16.03605	7	29	16	633	4	636
633	was	14.491900000000001	7	29	17	634	3	1080224
634	beckoning	58.6935	7	29	18	635	9	16
635	encouragingly	38.30605	7	29	19	636	13	5
636	to	12.94495	7	29	20	637	2	1988038
637	her.	30.8024	7	29	21	638	4	0
638	She	10.225100000000001	7	30	1	639	3	45956
639	was	14.34995	7	30	2	640	3	1080224
640	the	8.99605	7	30	3	641	3	5611464
641	first	13.215150000000001	7	30	4	642	5	190463
642	performer.	38.3067	7	30	5	643	10	0
643	Lucy,	34.021	7	31	1	644	5	0
644	announced	17.233800000000002	7	31	2	645	9	19653
645	by	12.6774	7	31	3	646	2	603586
646	her	13.9033	7	31	4	647	3	177178
647	sister	19.915550000000003	7	31	5	648	6	8366
648	to	12.82665	7	31	6	649	2	1988038
649	the	8.971	7	31	7	650	3	5611464
650	audience,	39.40925	7	31	8	651	9	0
651	was	14.51075	7	31	9	652	3	1080224
652	all	15.99255	7	31	10	653	3	98292
653	nerves	21.89385	7	31	11	654	6	436
654	as	13.0657	7	31	12	655	2	677897
655	she	17.750999999999998	7	31	13	656	3	100949
656	walked	21.9582	7	31	14	657	6	1460
657	out	17.589100000000002	7	31	15	658	3	91010
658	onto	20.772399999999998	7	31	16	659	4	6983
659	the	8.90185	7	31	17	660	3	5611464
660	middle	17.77285	7	31	18	661	6	8071
661	of	12.3717	7	31	19	662	2	2750306
662	the	8.523950000000001	7	31	20	663	3	5611464
663	stage,	36.5731	7	31	21	664	6	0
664	where	17.01035	7	31	22	665	5	74655
665	there	15.3748	7	31	23	666	5	62555
666	was	14.363699999999998	7	31	24	667	3	1080224
667	nothing	20.0244	7	31	25	668	7	5719
668	but	17.1903	7	31	26	669	3	204206
669	a	12.4438	7	31	27	670	1	1684274
670	microphone	24.557949999999998	7	31	28	671	10	585
671	and	12.98465	7	31	29	672	3	2510744
672	her.	30.47385	7	31	30	673	4	0
673	She	10.225100000000001	7	32	1	674	3	45956
674	heard	19.90195	7	32	2	675	5	5684
675	the	9.011050000000001	7	32	3	676	3	5611464
676	audience	20.8517	7	32	4	677	8	8546
677	applaud	23.3414	7	32	5	678	7	63
678	and	13.00285	7	32	6	679	3	2510744
679	could	19.597	7	32	7	680	5	54183
680	feel	21.24495	7	32	8	681	4	6233
681	a	12.4091	7	32	9	682	1	1684274
682	sense	20.245449999999998	7	32	10	683	5	6413
683	of	12.53285	7	32	11	684	2	2750306
684	anticipation	21.3164	7	32	12	685	12	724
685	emanate	37.347449999999995	7	32	13	686	7	37
686	from	14.857800000000001	7	32	14	687	4	433874
687	the	8.7954	7	32	15	688	3	5611464
688	other	15.626850000000001	7	32	16	689	5	114381
689	side	17.5714	7	32	17	690	4	27384
690	of	12.323799999999999	7	32	18	691	2	2750306
691	the	8.523950000000001	7	32	19	692	3	5611464
692	heavy	17.72345	7	32	20	693	5	15972
693	curtain.	37.84155	7	32	21	694	8	0
694	As	7.1633	7	33	1	695	2	50208
695	the	8.9682	7	33	2	696	3	5611464
696	curtains	24.8766	7	33	3	697	8	169
697	began	16.022100000000002	7	33	4	698	5	52881
698	to	12.7714	7	33	5	699	2	1988038
699	part,	37.477450000000005	7	33	6	700	5	0
700	she	17.99465	7	33	7	701	3	100949
701	cast	18.61775	7	33	8	702	4	12413
702	a	12.2904	7	33	9	703	1	1684274
703	worried	20.6684	7	33	10	704	7	1184
704	look	20.32115	7	33	11	705	4	7515
705	at	12.4178	7	33	12	706	2	419116
706	Jill	16.1356	7	33	13	707	4	636
707	in	11.891300000000001	7	33	14	708	2	1903316
708	the	8.73215	7	33	15	709	3	5611464
709	wings,	38.2318	7	33	16	710	6	0
710	who	17.18535	7	33	17	711	3	155994
711	assured	22.0944	7	33	18	712	7	889
712	her	14.1624	7	33	19	713	3	177178
713	with	14.183150000000001	7	33	20	714	4	634654
714	a	12.077100000000002	7	33	21	715	1	1684274
715	positive	16.598599999999998	7	33	22	716	8	12640
716	thumbs	41.3959	7	33	23	717	6	99
717	up.	33.7166	7	33	24	718	3	0
718	Lucy	15.2376	7	34	1	719	4	1123
719	thought	20.02985	7	34	2	720	7	17743
720	to	12.8826	7	34	3	721	2	1988038
721	herself	19.278599999999997	7	34	4	722	7	5829
722	that	16.205849999999998	7	34	5	723	4	682579
723	she	17.7013	7	34	6	724	3	100949
724	could	19.59785	7	34	7	725	5	54183
725	not	14.9746	7	34	8	726	3	195742
726	go	19.93215	7	34	9	727	2	14475
727	through	15.98515	7	34	10	728	7	66920
728	with	14.21165	7	34	11	729	4	634654
729	this	15.8971	7	34	12	730	4	146224
730	and	13.16395	7	34	13	731	3	2510744
731	that	16.0852	7	34	14	732	4	682579
732	she,	36.443	7	34	15	733	4	0
733	unlike	19.442050000000002	7	34	16	734	6	2688
734	her	14.00775	7	34	17	735	3	177178
735	older	18.1785	7	34	18	736	5	6395
736	sister,	38.4999	7	34	19	737	7	0
737	was	14.51075	7	34	20	738	3	1080224
738	not	14.93055	7	34	21	739	3	195742
739	confident	21.581449999999997	7	34	22	740	9	1142
740	enough	21.790399999999998	7	34	23	741	6	12649
741	to	13.013349999999999	7	34	24	742	2	1988038
742	put	18.6754	7	34	25	743	3	15071
743	herself	19.17525	7	34	26	744	7	5829
744	before	16.738599999999998	7	34	27	745	6	74116
745	the	8.937899999999999	7	34	28	746	3	5611464
746	judging	19.674799999999998	7	34	29	747	7	302
747	audience.	37.9968	7	34	30	748	9	0
748	The	2.4707	7	35	1	749	3	857972
749	crowd	21.4414	7	35	2	750	5	4309
750	looked	21.329250000000002	7	35	3	751	6	3222
751	up	16.8816	7	35	4	752	2	92163
752	at	12.216	7	35	5	753	2	419116
753	her	13.9446	7	35	6	754	3	177178
754	and	13.155850000000001	7	35	7	755	3	2510744
755	Lucy	15.22015	7	35	8	756	4	1123
756	was	14.36465	7	35	9	757	3	1080224
757	ready	21.5385	7	35	10	758	5	3585
758	to	12.9081	7	35	11	759	2	1988038
759	run	19.01015	7	35	12	760	3	20588
760	when	15.1872	7	35	13	761	4	102472
761	the	8.911	7	35	14	762	3	5611464
762	first	13.215150000000001	7	35	15	763	5	190463
763	notes	17.70165	7	35	16	764	5	7860
764	of	12.5391	7	35	17	765	2	2750306
765	the	8.523950000000001	7	35	18	766	3	5611464
766	music	17.538800000000002	7	35	19	767	5	44540
767	sounded	22.521050000000002	7	35	20	768	7	1025
768	out	17.677599999999998	7	35	21	769	3	91010
769	and	13.052700000000002	7	35	22	770	3	2510744
770	a	12.06315	7	35	23	771	1	1684274
771	sudden	19.18385	7	35	24	772	6	1430
772	calm	20.63715	7	35	25	773	4	1030
773	settled	22.583599999999997	7	35	26	774	7	3800
